10:41:11.803 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.3.Final
13:11:53.785 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
13:11:54.131 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
13:11:54.422 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of e99bdbf1-1424-4d72-bdaf-c8ce1b476f75
13:11:54.423 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] RpcClient init label, labels = {module=naming, source=sdk}
13:11:54.424 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
13:11:54.424 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
13:11:54.424 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
13:11:54.425 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] Try to connect to server on start up, server: {serverIp = 'ahong.ltd', server main port = 8848}
13:11:54.651 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] Success to connect to server [ahong.ltd:8848] on start up, connectionId = 1680757915123_117.187.228.105_52249
13:11:54.651 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
13:11:54.651 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] Notify connected event to listeners.
13:11:54.651 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$475/0x00000008010f1a90
13:11:54.713 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-8082"]
13:11:55.226 [nacos-grpc-client-executor-10] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] Receive server push request, request = NotifySubscriberRequest, requestId = 285
13:11:55.227 [nacos-grpc-client-executor-10] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] Ack server push request, request = NotifySubscriberRequest, requestId = 285
13:11:55.246 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP recruitment-gateway 10.13.31.0:8082 register finished
13:11:55.268 [main] INFO  c.a.g.RecruitmentGatewayApplication - [logStarted,61] - Started RecruitmentGatewayApplication in 7.124 seconds (JVM running for 7.922)
13:11:55.276 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=recruitment-gateway.yml, group=DEFAULT_GROUP
13:11:55.276 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=recruitment-gateway, group=DEFAULT_GROUP
13:11:55.820 [nacos-grpc-client-executor-22] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] Receive server push request, request = NotifySubscriberRequest, requestId = 286
13:11:55.823 [nacos-grpc-client-executor-22] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99bdbf1-1424-4d72-bdaf-c8ce1b476f75] Ack server push request, request = NotifySubscriberRequest, requestId = 286
13:14:31.562 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
13:14:31.602 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
13:14:31.966 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
13:14:31.966 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@696474d1[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
13:14:31.967 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1680757915123_117.187.228.105_52249
13:14:31.969 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@41107de2[Running, pool size = 5, active threads = 0, queued tasks = 0, completed tasks = 67]
13:14:36.867 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.3.Final
13:14:37.484 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 1ce06d0f-a345-4064-87f2-d2fadba1864e_config-0
13:14:37.526 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 23 ms to scan 1 urls, producing 3 keys and 6 values 
13:14:37.550 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 14 ms to scan 1 urls, producing 4 keys and 9 values 
13:14:37.563 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 3 keys and 10 values 
13:14:37.572 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 6 ms to scan 1 urls, producing 1 keys and 5 values 
13:14:37.580 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 6 ms to scan 1 urls, producing 1 keys and 7 values 
13:14:37.587 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 6 ms to scan 1 urls, producing 2 keys and 8 values 
13:14:37.590 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1ce06d0f-a345-4064-87f2-d2fadba1864e_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
13:14:37.590 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1ce06d0f-a345-4064-87f2-d2fadba1864e_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$460/0x0000000800f75500
13:14:37.591 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1ce06d0f-a345-4064-87f2-d2fadba1864e_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$461/0x0000000800f75720
13:14:37.591 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1ce06d0f-a345-4064-87f2-d2fadba1864e_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
13:14:37.592 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1ce06d0f-a345-4064-87f2-d2fadba1864e_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
13:14:37.597 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1ce06d0f-a345-4064-87f2-d2fadba1864e_config-0] Try to connect to server on start up, server: {serverIp = 'ahong.ltd', server main port = 8848}
13:14:38.563 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1ce06d0f-a345-4064-87f2-d2fadba1864e_config-0] Success to connect to server [ahong.ltd:8848] on start up, connectionId = 1680758078975_117.187.228.105_63353
13:14:38.564 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1ce06d0f-a345-4064-87f2-d2fadba1864e_config-0] Notify connected event to listeners.
13:14:38.564 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1ce06d0f-a345-4064-87f2-d2fadba1864e_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
13:14:38.564 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1ce06d0f-a345-4064-87f2-d2fadba1864e_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$475/0x00000008010f1210
13:14:38.694 [main] INFO  c.a.g.RecruitmentGatewayApplication - [logStartupProfileInfo,634] - No active profile set, falling back to 1 default profile: "default"
13:14:39.867 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-8082"]
13:14:39.867 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
13:14:39.867 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.64]
13:14:41.580 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
13:14:41.931 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
13:14:42.212 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 2ec23857-dbbc-4961-bbdd-f64350194498
13:14:42.213 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2ec23857-dbbc-4961-bbdd-f64350194498] RpcClient init label, labels = {module=naming, source=sdk}
13:14:42.214 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2ec23857-dbbc-4961-bbdd-f64350194498] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
13:14:42.214 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2ec23857-dbbc-4961-bbdd-f64350194498] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
13:14:42.214 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2ec23857-dbbc-4961-bbdd-f64350194498] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
13:14:42.215 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2ec23857-dbbc-4961-bbdd-f64350194498] Try to connect to server on start up, server: {serverIp = 'ahong.ltd', server main port = 8848}
13:14:42.447 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2ec23857-dbbc-4961-bbdd-f64350194498] Success to connect to server [ahong.ltd:8848] on start up, connectionId = 1680758082913_117.187.228.105_21305
13:14:42.447 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2ec23857-dbbc-4961-bbdd-f64350194498] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
13:14:42.447 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2ec23857-dbbc-4961-bbdd-f64350194498] Notify connected event to listeners.
13:14:42.447 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2ec23857-dbbc-4961-bbdd-f64350194498] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$475/0x00000008010f1210
13:14:42.506 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-8082"]
13:14:43.036 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP recruitment-gateway 10.13.31.0:8082 register finished
13:14:43.050 [nacos-grpc-client-executor-13] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2ec23857-dbbc-4961-bbdd-f64350194498] Receive server push request, request = NotifySubscriberRequest, requestId = 287
13:14:43.053 [nacos-grpc-client-executor-13] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2ec23857-dbbc-4961-bbdd-f64350194498] Ack server push request, request = NotifySubscriberRequest, requestId = 287
13:14:43.063 [main] INFO  c.a.g.RecruitmentGatewayApplication - [logStarted,61] - Started RecruitmentGatewayApplication in 6.826 seconds (JVM running for 7.618)
13:14:43.071 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=recruitment-gateway.yml, group=DEFAULT_GROUP
13:14:43.071 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=recruitment-gateway, group=DEFAULT_GROUP
13:16:43.515 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
13:16:43.554 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
13:16:43.722 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
13:16:43.722 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@1ade04a5[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
13:16:43.723 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1680758082913_117.187.228.105_21305
